"Species"	"Comparison"	"D.obs"	"eq.P"	"eq.mean.sim"	"eq.se.sim"	"si12.P"	"si12.mean.sim"	"si12.se.sim"	"si21.P"	"si21.mean.sim"	"si21.se.sim"	"an_breadth"	"Niche_expansion"	"Niche_stability"	"Niche_unfilling"	"migration"	"clade"	"ENClade"	"Migration"	"Distance"	"Area"	"Hypo_br_area"	"Hypo_wi_area"	"SpeciesID"	"FDB_valid"	"FDB_where_included_if_not_split"	"IOC3_1_Genus"	"IOC3_1_Family"	"DB_actual_V1.0"	"EN_groups"	"CPH_ranges_comments"	"CPH_range"	"Extinct_full"	"Extinct_partial"	"Marine_full"	"Marine_partial"	"Migratory_status"	"Migr_dir_full"	"Migr_dir_partial"	"Migr_dir_local"	"Migr_disp_full"	"Migr_disp_partial"	"Migr_disp_local"	"Migr_altitidinal"	"Irruptive"	"Nomad_full"	"Nomad_partial"	"Nomad_local"	"Resid_full"	"Resid_partial"	"Unknown"	"Uncertain"	"Migratory_status_Comments"	"Doublechecked"
"Passerina_cyanea"	"hypo_br"	0.30885438727412	0.5	0.25082948831734	NA	0.5	0	NA	0.5	0.0543772487917149	NA	NA	0.377496527883461	0.622503472116539	0.423956085877532	"res"	"Cardinalidae"	"Cardinalidae"	"mig"	"long"	668	384	952	10591	TRUE	""	"Passerina"	"Cardinalidae"	1	"Cardinalidae"	""	TRUE	0	0	0	0	"migratory"	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	""	1
"Passerina_cyanea"	"hypo_wi"	0.00650698384744475	1	0.0893450672707701	NA	0.5	0	NA	1	0.0265296039918249	NA	NA	0.947036467994832	0.0529635320051681	0.977284101110973	"res"	"Cardinalidae"	"Cardinalidae"	"mig"	"long"	668	384	952	10591	TRUE	""	"Passerina"	"Cardinalidae"	1	"Cardinalidae"	""	TRUE	0	0	0	0	"migratory"	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	""	1
"Passerina_leclancherii"	"real"	0.00200982016488171	1	0.361397668682684	NA	0.5	0	NA	0.5	0	NA	6.18185707203978	0.988289724751712	0.0117102752482881	0.985565327885342	"mig"	"Cardinalidae"	"Cardinalidae"	"res"	NA	30	30	30	10596	TRUE	""	"Passerina"	"Cardinalidae"	0	"Cardinalidae"	""	TRUE	0	0	0	0	"resident"	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	"largely resident, seasonal presence at some locations seems habitat specific"	1
"Passerina_versicolor"	"real"	0.0927382896833686	1	0.212579589760739	NA	0.5	0	NA	1	0.210497847788934	NA	7.54081075329135	0.312027777621465	0.687972222378535	0.700142933683897	"mig"	"Cardinalidae"	"Cardinalidae"	"mig"	"short"	236	186	286	10593	TRUE	""	"Passerina"	"Cardinalidae"	1	"Cardinalidae"	""	TRUE	0	0	0	0	"migratory"	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	"sedentary in S of range, N popltns migratory"	1
"Passerina_versicolor"	"hypo_br"	0.238304762954352	1	0.35539338384877	NA	0.5	0	NA	0.5	0.0399497498311463	NA	NA	0.27224644743396	0.72775355256604	0.443029525520049	"mig"	"Cardinalidae"	"Cardinalidae"	"mig"	"short"	236	186	286	10593	TRUE	""	"Passerina"	"Cardinalidae"	1	"Cardinalidae"	""	TRUE	0	0	0	0	"migratory"	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	"sedentary in S of range, N popltns migratory"	1
"Passerina_versicolor"	"hypo_wi"	0.170877155252896	1	0.270973236573305	NA	0.5	0	NA	0.5	0.0339759751629417	NA	NA	0.442997713377407	0.557002286622593	0.498745268829946	"mig"	"Cardinalidae"	"Cardinalidae"	"mig"	"short"	236	186	286	10593	TRUE	""	"Passerina"	"Cardinalidae"	1	"Cardinalidae"	""	TRUE	0	0	0	0	"migratory"	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	"sedentary in S of range, N popltns migratory"	1
"Pentholaea_albifrons"	"real"	0.336728407811583	1	0.567485652271596	NA	1	0.344298871676503	NA	0.5	0.222612952559866	NA	7.84120889282585	0.123888664470099	0.876111335529901	0.0864976810205494	"res"	"Oenanthe-Saxicola clade"	"Oenanthe-Saxicola clade"	"res"	NA	452	452	452	8782	TRUE	""	"Pentholaea"	"Muscicapidae"	0	"Oenanthe-Saxicola clade"	""	TRUE	0	0	0	0	"resident"	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	"resident, speculated to be intra-African migrant in one area"	1
"Pentholaea_arnotti"	"real"	0.386721446026429	1	0.645383183686103	NA	0.5	0.0826189869847201	NA	0.5	0.00347117255034424	NA	7.41510477697207	0.120881334634842	0.879118665365158	0.36829109718394	"res"	"Oenanthe-Saxicola clade"	"Oenanthe-Saxicola clade"	"res"	NA	584	584	584	8783	TRUE	""	"Pentholaea"	"Muscicapidae"	0	"Oenanthe-Saxicola clade"	""	TRUE	0	0	0	0	"resident"	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	"sedentary, probably some wandering"	1
"Petrochelidon_fluvicola"	"real"	0.14193289	1	0.356349202	NA	1	0.158314686	NA	0.5	0.075505032	NA	7.641130546	0.565727769	0.434272231	0.186926872	"mig"	"Hirundinidae"	"Hirundinidae"	"mig"	"short"	522	564	480	7223	TRUE	""	"Petrochelidon"	"Hirundinidae"	1	"Hirundinidae"	""	TRUE	0	0	0	0	"dispersive"	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0	"mainly resident, some post-breeding movements esp to lower altitudes, breeding visitor in some regions"	1
"Petrochelidon_fluvicola"	"hypo_br"	0.215060698	1	0.3819382	NA	0.5	0.176855346	NA	0.5	0.02600867	NA	NA	0.472679831	0.527320169	0.163158294	"mig"	"Hirundinidae"	"Hirundinidae"	"mig"	"short"	522	564	480	7223	TRUE	""	"Petrochelidon"	"Hirundinidae"	1	"Hirundinidae"	""	TRUE	0	0	0	0	"dispersive"	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0	"mainly resident, some post-breeding movements esp to lower altitudes, breeding visitor in some regions"	1
"Petrochelidon_fluvicola"	"hypo_wi"	0.140290282	1	0.352985607	NA	1	0.173368764	NA	1	0.244582265	NA	NA	0.543800537	0.456199463	0.192816201	"mig"	"Hirundinidae"	"Hirundinidae"	"mig"	"short"	522	564	480	7223	TRUE	""	"Petrochelidon"	"Hirundinidae"	1	"Hirundinidae"	""	TRUE	0	0	0	0	"dispersive"	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0	"mainly resident, some post-breeding movements esp to lower altitudes, breeding visitor in some regions"	1
"Petrochelidon_fuliginosa"	"real"	0.436247333	1	0.701021477	NA	0.5	1.11e-16	NA	0.5	1.11e-16	NA	7.04520382	0.401619508	0.598380492	0.091068911	"res"	"Hirundinidae"	"Hirundinidae"	"res"	NA	46	46	46	7222	TRUE	""	"Petrochelidon"	"Hirundinidae"	0	"Hirundinidae"	""	TRUE	0	0	0	0	"resident"	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	"probably largely sedentary"	NA
"Petrochelidon_fulva"	"real"	0.164587555	1	0.242977099	NA	1	0.19999517	NA	0.5	0.156721925	NA	7.328859485	0.454237577	0.545762423	0.592478582	"mig"	"Hirundinidae"	"Hirundinidae"	"mig"	"short"	221	150	292	7227	TRUE	""	"Petrochelidon"	"Hirundinidae"	1	"Hirundinidae"	""	TRUE	0	0	0	0	"migratory"	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	"migratory in N, resident or partial migrant in S"	1
"Petrochelidon_fulva"	"hypo_br"	0.239335881	1	0.306895673	NA	0.5	0.236607216	NA	0.5	0.155429037	NA	NA	0.723257073	0.276742927	0.581632819	"mig"	"Hirundinidae"	"Hirundinidae"	"mig"	"short"	221	150	292	7227	TRUE	""	"Petrochelidon"	"Hirundinidae"	1	"Hirundinidae"	""	TRUE	0	0	0	0	"migratory"	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	"migratory in N, resident or partial migrant in S"	1
"Petrochelidon_fulva"	"hypo_wi"	0.226155652	1	0.254629661	NA	0.5	0	NA	0.5	0.177843842	NA	NA	0.497769284	0.502230716	0.511131219	"mig"	"Hirundinidae"	"Hirundinidae"	"mig"	"short"	221	150	292	7227	TRUE	""	"Petrochelidon"	"Hirundinidae"	1	"Hirundinidae"	""	TRUE	0	0	0	0	"migratory"	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	"migratory in N, resident or partial migrant in S"	1
"Petrochelidon_preussi"	"real"	0.437695013	1	0.569755876	NA	0.5	0.076539653	NA	1	0.543427603	NA	7.966708547	0.130986693	0.869013307	0.077696848	"mig"	"Hirundinidae"	"Hirundinidae"	"mig"	"short"	517	550	484	7219	TRUE	""	"Petrochelidon"	"Hirundinidae"	1	"Hirundinidae"	""	TRUE	0	0	0	0	"dispersive"	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	"resident or partial migrant, disperses in flocks after breeding, movements poorly known, also irregular in one region"	1
"Petrochelidon_preussi"	"hypo_br"	0.428632814	1	0.580931141	NA	0.5	0.114195926	NA	0.5	0.038056914	NA	NA	0.135282182	0.864717818	0.07731622	"mig"	"Hirundinidae"	"Hirundinidae"	"mig"	"short"	517	550	484	7219	TRUE	""	"Petrochelidon"	"Hirundinidae"	1	"Hirundinidae"	""	TRUE	0	0	0	0	"dispersive"	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	"resident or partial migrant, disperses in flocks after breeding, movements poorly known, also irregular in one region"	1
"Petrochelidon_preussi"	"hypo_wi"	0.440439462	1	0.567962042	NA	1	0.488113114	NA	0.5	0.16993862	NA	NA	0.132868396	0.867131604	0.081525347	"mig"	"Hirundinidae"	"Hirundinidae"	"mig"	"short"	517	550	484	7219	TRUE	""	"Petrochelidon"	"Hirundinidae"	1	"Hirundinidae"	""	TRUE	0	0	0	0	"dispersive"	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	"resident or partial migrant, disperses in flocks after breeding, movements poorly known, also irregular in one region"	1
"Petrochelidon_pyrrhonota"	"real"	0.405301047	0.5	0.13796846	NA	0.5	0.264961996	NA	0.5	0.353504868	NA	7.719487009	0.33536567	0.66463433	0.126388987	"mig"	"Hirundinidae"	"Hirundinidae"	"mig"	"long"	3086	2074	4098	7226	TRUE	""	"Petrochelidon"	"Hirundinidae"	1	"Hirundinidae"	""	TRUE	0	0	0	0	"migratory"	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	""	1
"Petrochelidon_pyrrhonota"	"hypo_br"	0.637535305	0.5	0.315911475	NA	0.5	0.066547276	NA	0.5	0.14089183	NA	NA	0.090776185	0.909223815	0.047854834	"mig"	"Hirundinidae"	"Hirundinidae"	"mig"	"long"	3086	2074	4098	7226	TRUE	""	"Petrochelidon"	"Hirundinidae"	1	"Hirundinidae"	""	TRUE	0	0	0	0	"migratory"	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	""	1
"Petrochelidon_pyrrhonota"	"hypo_wi"	0.2422274	0.5	0.079076017	NA	0.5	0.135465094	NA	0.5	0.227027101	NA	NA	0.663663812	0.336336188	0.316965157	"mig"	"Hirundinidae"	"Hirundinidae"	"mig"	"long"	3086	2074	4098	7226	TRUE	""	"Petrochelidon"	"Hirundinidae"	1	"Hirundinidae"	""	TRUE	0	0	0	0	"migratory"	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	""	1
"Petrochelidon_rufigula"	"real"	0.069216186	1	0.637713486	NA	1	0.142369497	NA	1	0.111615698	NA	7.121062745	0.454337418	0.545662582	0.905070869	"mig"	"Hirundinidae"	"Hirundinidae"	"mig"	"short"	266	258	274	7218	TRUE	""	"Petrochelidon"	"Hirundinidae"	1	"Hirundinidae"	""	TRUE	0	0	0	0	"migratory"	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	"mainly resident or partial migrant, migratory in SE"	1
"Petrochelidon_rufigula"	"hypo_br"	0.081235025	1	0.605339116	NA	1	0.120694165	NA	0.5	0.038066887	NA	NA	0.395150705	0.604849295	0.877444123	"mig"	"Hirundinidae"	"Hirundinidae"	"mig"	"short"	266	258	274	7218	TRUE	""	"Petrochelidon"	"Hirundinidae"	1	"Hirundinidae"	""	TRUE	0	0	0	0	"migratory"	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	"mainly resident or partial migrant, migratory in SE"	1
"Petrochelidon_rufigula"	"hypo_wi"	0.064878279	1	0.643274884	NA	0.5	0.000757236	NA	0.5	0.048952309	NA	NA	0.510762456	0.489237544	0.905628303	"mig"	"Hirundinidae"	"Hirundinidae"	"mig"	"short"	266	258	274	7218	TRUE	""	"Petrochelidon"	"Hirundinidae"	1	"Hirundinidae"	""	TRUE	0	0	0	0	"migratory"	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	"mainly resident or partial migrant, migratory in SE"	1
"Petrochelidon_rufocollaris"	"real"	0.51354531	1	0.737850945	NA	0.5	0.357611362	NA	0.5	0	NA	6.553170332	0	1	0.361245786	"res"	"Hirundinidae"	"Hirundinidae"	"res"	NA	58	58	58	7228	TRUE	""	"Petrochelidon"	"Hirundinidae"	0	"Hirundinidae"	""	TRUE	0	0	0	0	"resident"	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	"probably resident"	NA
"Petrochelidon_spilodera"	"real"	0.111099024	1	0.412816489	NA	1	0.229954326	NA	0.5	0.001128212	NA	7.248930151	0.20442486	0.79557514	0.792927414	"mig"	"Hirundinidae"	"Hirundinidae"	"mig"	"long"	131	104	158	7221	TRUE	""	"Petrochelidon"	"Hirundinidae"	1	"Hirundinidae"	""	TRUE	0	0	0	0	"migratory"	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	""	1
"Petrochelidon_spilodera"	"hypo_br"	0.173806886	1	0.449284113	NA	0.5	0.025435596	NA	0.5	0	NA	NA	0.713770955	0.286229045	0.076330257	"mig"	"Hirundinidae"	"Hirundinidae"	"mig"	"long"	131	104	158	7221	TRUE	""	"Petrochelidon"	"Hirundinidae"	1	"Hirundinidae"	""	TRUE	0	0	0	0	"migratory"	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	""	1
"Petrochelidon_spilodera"	"hypo_wi"	0.035368224	1	0.270373228	NA	1	0.071638568	NA	0.5	0	NA	NA	0.812231475	0.187768525	0.956706741	"mig"	"Hirundinidae"	"Hirundinidae"	"mig"	"long"	131	104	158	7221	TRUE	""	"Petrochelidon"	"Hirundinidae"	1	"Hirundinidae"	""	TRUE	0	0	0	0	"migratory"	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	""	1
"Phedina_borbonica"	"real"	0.17930008	1	0.685024466	NA	0.5	0	NA	0.5	0.159313335	NA	7.267494722	0.710296642	0.289703358	0.131373799	"mig"	"Hirundinidae"	"Hirundinidae"	"mig"	"short"	156	164	148	7150	TRUE	""	"Phedina"	"Hirundinidae"	1	"Hirundinidae"	""	TRUE	0	0	0	0	"dispersive"	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	"resident with post-breeding dispersal, makes local and long-distance movements after breeding"	1
"Phedina_borbonica"	"hypo_br"	0.208710947	1	0.804580266	NA	1	0.301337313	NA	0.5	0	NA	NA	0.641732363	0.358267637	0.217197348	"mig"	"Hirundinidae"	"Hirundinidae"	"mig"	"short"	156	164	148	7150	TRUE	""	"Phedina"	"Hirundinidae"	1	"Hirundinidae"	""	TRUE	0	0	0	0	"dispersive"	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	"resident with post-breeding dispersal, makes local and long-distance movements after breeding"	1
"Phedina_borbonica"	"hypo_wi"	0.367881349	1	0.513837322	NA	0.5	0.338543134	NA	1	0.379389272	NA	NA	0.684311027	0.315688973	0.495341224	"mig"	"Hirundinidae"	"Hirundinidae"	"mig"	"short"	156	164	148	7150	TRUE	""	"Phedina"	"Hirundinidae"	1	"Hirundinidae"	""	TRUE	0	0	0	0	"dispersive"	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	"resident with post-breeding dispersal, makes local and long-distance movements after breeding"	1
"Phedina_brazzae"	"real"	0.026014121	1	0.731911058	NA	0.5	0.018086147	NA	0.5	0	NA	6.446149461	0.690046299	0.309953701	0.96649593	"res"	"Hirundinidae"	"Hirundinidae"	"res"	NA	36	36	36	7151	TRUE	""	"Phedina"	"Hirundinidae"	0	"Hirundinidae"	""	TRUE	0	0	0	0	"resident"	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	"no information, presumed resident (HBW map year-round) although recorded E of 20 degrees E only when breeding"	1
"Pheucticus_aureoventris"	"real"	0.24614328888467	1	0.377782544321205	NA	1	0.281615821293652	NA	0.5	0.0151848495580079	NA	7.85706688465366	0.285802334221189	0.714197665778811	0.375778912610509	"res"	"Cardinalidae"	"Cardinalidae"	"mig"	"short"	291	392	190	10553	TRUE	""	"Pheucticus"	"Cardinalidae"	1	"Cardinalidae"	""	TRUE	0	0	0	0	"dispersive"	0	0	1	0	1	0	1	0	0	0	0	0	1	0	0	"most popltns apparently sedentary, some evidence of movement in N and S of range, seasonal occurrence in some regions, and possibly some altitud movement in S"	1
"Pheucticus_aureoventris"	"hypo_br"	0.329870824159946	1	0.343713353306091	NA	1	0.36472626103538	NA	1	0.334738056817218	NA	NA	0.137647494551463	0.862352505448537	0.400984355187858	"res"	"Cardinalidae"	"Cardinalidae"	"mig"	"short"	291	392	190	10553	TRUE	""	"Pheucticus"	"Cardinalidae"	1	"Cardinalidae"	""	TRUE	0	0	0	0	"dispersive"	0	0	1	0	1	0	1	0	0	0	0	0	1	0	0	"most popltns apparently sedentary, some evidence of movement in N and S of range, seasonal occurrence in some regions, and possibly some altitud movement in S"	1
"Pheucticus_aureoventris"	"hypo_wi"	0.280361391991183	1	0.335560398274482	NA	0.5	0.16719146717058	NA	1	0.440920040705626	NA	NA	0.160971912775242	0.839028087224758	0.51668624662489	"res"	"Cardinalidae"	"Cardinalidae"	"mig"	"short"	291	392	190	10553	TRUE	""	"Pheucticus"	"Cardinalidae"	1	"Cardinalidae"	""	TRUE	0	0	0	0	"dispersive"	0	0	1	0	1	0	1	0	0	0	0	0	1	0	0	"most popltns apparently sedentary, some evidence of movement in N and S of range, seasonal occurrence in some regions, and possibly some altitud movement in S"	1
"Pheucticus_chrysogaster"	"real"	0.693480097692126	0.5	0.687336738524967	NA	0.5	0.085345069598011	NA	0.5	0.0824671786805222	NA	7.8333882609731	0.0330641139847715	0.966935886015229	0.118156816033023	"mig"	"Cardinalidae"	"Cardinalidae"	"res"	NA	106	106	106	10552	TRUE	""	"Pheucticus"	"Cardinalidae"	0	"Cardinalidae"	""	TRUE	0	0	0	0	"resident"	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	"apparently sedentary"	NA
"Pheucticus_chrysopeplus"	"real"	0.0231994019527213	1	0.208335295102183	NA	1	0.122826682579669	NA	1	0.0445234258123827	NA	7.39271991145056	0.600783806076058	0.399216193923942	0.8232763274193	"mig"	"Cardinalidae"	"Cardinalidae"	"mig"	"short"	97	98	96	10550	TRUE	""	"Pheucticus"	"Cardinalidae"	1	"Cardinalidae"	""	TRUE	0	0	0	0	"migratory"	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	"S popltns sedentary, N ones migrate"	1
"Pheucticus_chrysopeplus"	"hypo_br"	0.0207493173003842	1	0.212324137369062	NA	0.5	0	NA	1	0.145553649864896	NA	NA	0.739246929677519	0.260753070322481	0.841667693127001	"mig"	"Cardinalidae"	"Cardinalidae"	"mig"	"short"	97	98	96	10550	TRUE	""	"Pheucticus"	"Cardinalidae"	1	"Cardinalidae"	""	TRUE	0	0	0	0	"migratory"	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	"S popltns sedentary, N ones migrate"	1
"Pheucticus_chrysopeplus"	"hypo_wi"	0.017087382296364	1	0.217261041731348	NA	0.5	0	NA	1	0.26640825647704	NA	NA	0.699346807701916	0.300653192298084	0.854615465316779	"mig"	"Cardinalidae"	"Cardinalidae"	"mig"	"short"	97	98	96	10550	TRUE	""	"Pheucticus"	"Cardinalidae"	1	"Cardinalidae"	""	TRUE	0	0	0	0	"migratory"	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	"S popltns sedentary, N ones migrate"	1
"Pheucticus_ludovicianus"	"real"	0.44353022218764	0.5	0.401304185490939	NA	0.5	0.00959814940176684	NA	0.5	0.317954474540643	NA	6.41654513828253	0.338843574691582	0.661156425308418	0.0107050222463825	"mig"	"Cardinalidae"	"Cardinalidae"	"mig"	"long"	900	580	1220	10554	TRUE	""	"Pheucticus"	"Cardinalidae"	1	"Cardinalidae"	""	TRUE	0	0	0	0	"migratory"	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	""	1
"Pheucticus_ludovicianus"	"hypo_br"	0.212480025835954	1	0.633786058902414	NA	0.5	0.0412154853558607	NA	0.5	0.0467866840379477	NA	NA	0.123077851260311	0.876922148739689	0.249520445543465	"mig"	"Cardinalidae"	"Cardinalidae"	"mig"	"long"	900	580	1220	10554	TRUE	""	"Pheucticus"	"Cardinalidae"	1	"Cardinalidae"	""	TRUE	0	0	0	0	"migratory"	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	""	1
"Pheucticus_ludovicianus"	"hypo_wi"	0	1	0.120156738572796	NA	1	0	NA	1	0.00159517121215702	NA	NA	1	0	1	"mig"	"Cardinalidae"	"Cardinalidae"	"mig"	"long"	900	580	1220	10554	TRUE	""	"Pheucticus"	"Cardinalidae"	1	"Cardinalidae"	""	TRUE	0	0	0	0	"migratory"	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	""	1
"Pheucticus_melanocephalus"	"real"	0.165012442288481	1	0.327743465264752	NA	0.5	0.0284748834222984	NA	0.5	0.00909637003757169	NA	7.44619350189435	0.0185602985077283	0.981439701492272	0.428725946294618	"res"	"Cardinalidae"	"Cardinalidae"	"mig"	"short"	643	198	1088	10555	TRUE	""	"Pheucticus"	"Cardinalidae"	1	"Cardinalidae"	""	TRUE	0	0	0	0	"migratory"	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	"migratory in most of range, resident in one area"	1
"Pheucticus_melanocephalus"	"hypo_br"	0.233647295484975	1	0.39387020954903	NA	1	0.237682646088095	NA	0.5	0.0743183920987104	NA	NA	0.392879000793996	0.607120999206004	0.465410032738577	"res"	"Cardinalidae"	"Cardinalidae"	"mig"	"short"	643	198	1088	10555	TRUE	""	"Pheucticus"	"Cardinalidae"	1	"Cardinalidae"	""	TRUE	0	0	0	0	"migratory"	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	"migratory in most of range, resident in one area"	1
"Pheucticus_melanocephalus"	"hypo_wi"	0.347926654256698	0.5	0.213207174589839	NA	0.5	0.0408241037682366	NA	0.5	0.0366133911670354	NA	NA	0.40860569359632	0.59139430640368	0.297248760096746	"res"	"Cardinalidae"	"Cardinalidae"	"mig"	"short"	643	198	1088	10555	TRUE	""	"Pheucticus"	"Cardinalidae"	1	"Cardinalidae"	""	TRUE	0	0	0	0	"migratory"	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	"migratory in most of range, resident in one area"	1
"Pheucticus_tibialis"	"real"	0.0946103402809633	1	0.312050495775121	NA	1	0.181538370641756	NA	0.5	0.0751718927944603	NA	7.73675016325666	0.704928128692313	0.295071871307687	0.779338716780135	"res"	"Cardinalidae"	"Cardinalidae"	"res"	NA	18	18	18	10551	TRUE	""	"Pheucticus"	"Cardinalidae"	0	"Cardinalidae"	""	TRUE	0	0	0	0	"resident"	0	0	0	0	0	1	1	0	0	0	0	1	0	0	0	"resident, some evidence of altitud migration in S"	1
"Pinarochroa_sordida"	"real"	0.368087438959601	1	0.696438131363536	NA	1	0.60225412070599	NA	0.5	0.118213285167436	NA	6.9031149121497	0.176125473057422	0.823874526942578	0.346446144147442	"mig"	"Oenanthe-Saxicola clade"	"Oenanthe-Saxicola clade"	"res"	NA	68	68	68	8776	TRUE	""	"Pinarochroa"	"Muscicapidae"	0	"Oenanthe-Saxicola clade"	""	TRUE	0	0	0	0	"resident"	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	""	NA
"Piranga_bidentata"	"real"	0.268587456582128	1	0.286403337261509	NA	0.5	0	NA	0.5	0.240813797943866	NA	7.61633732208549	0.290137394657604	0.709862605342396	0.403613346499131	"mig"	"Cardinalidae"	"Cardinalidae"	"res"	NA	400	200	200	10529	TRUE	""	"Piranga"	"Cardinalidae"	0	"Cardinalidae"	""	TRUE	0	0	0	0	"resident"	0	0	0	0	0	1	1	0	0	0	0	1	0	0	0	"largely resident, in parts of range may move to lower elevation seasonally"	1
"Piranga_ludoviciana"	"real"	0.189538745856736	1	0.210314437424223	NA	0.5	0	NA	0.5	0.0343155791937543	NA	7.32403684782596	0.247765505332283	0.752234494667717	0.376730300478719	"mig"	"Cardinalidae"	"Cardinalidae"	"mig"	"short"	619	256	982	10536	TRUE	""	"Piranga"	"Cardinalidae"	1	"Cardinalidae"	""	TRUE	0	0	0	0	"migratory"	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	""	1
"Piranga_ludoviciana"	"hypo_br"	0.184187313090427	1	0.241537405667602	NA	0.5	0	NA	0.5	0.0014656833999489	NA	NA	0.360123972781063	0.639876027218937	0.483919943601562	"mig"	"Cardinalidae"	"Cardinalidae"	"mig"	"short"	619	256	982	10536	TRUE	""	"Piranga"	"Cardinalidae"	1	"Cardinalidae"	""	TRUE	0	0	0	0	"migratory"	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	""	1
"Piranga_ludoviciana"	"hypo_wi"	0.0438377704317878	1	0.107478744227805	NA	0.5	0.000143098484491011	NA	0.5	0	NA	NA	0.936672078968486	0.063327921031514	0.827157061165174	"mig"	"Cardinalidae"	"Cardinalidae"	"mig"	"short"	619	256	982	10536	TRUE	""	"Piranga"	"Cardinalidae"	1	"Cardinalidae"	""	TRUE	0	0	0	0	"migratory"	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	""	1
"Piranga_olivacea"	"real"	0.134047988940233	1	0.199443717125415	NA	0.5	0.0326680581181512	NA	0.5	0.0766293454391606	NA	7.12380047933089	0.680787242095741	0.319212757904258	0.0188564150021413	"mig"	"Cardinalidae"	"Cardinalidae"	"mig"	"long"	639	376	902	10535	TRUE	""	"Piranga"	"Cardinalidae"	1	"Cardinalidae"	""	TRUE	0	0	0	0	"migratory"	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	""	1
"Piranga_olivacea"	"hypo_br"	0.478184903866923	1	0.524974904479335	NA	0.5	0.331298137338847	NA	0.5	0.215790761148856	NA	NA	0.00399429950028482	0.996005700499715	0.0703436810496946	"mig"	"Cardinalidae"	"Cardinalidae"	"mig"	"long"	639	376	902	10535	TRUE	""	"Piranga"	"Cardinalidae"	1	"Cardinalidae"	""	TRUE	0	0	0	0	"migratory"	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	""	1
"Piranga_olivacea"	"hypo_wi"	0.00828796601801851	1	0.0649879961255337	NA	0.5	0.000939908101203701	NA	0.5	0.000135344452221742	NA	NA	0.983883537703405	0.0161164622965951	0.992305545029307	"mig"	"Cardinalidae"	"Cardinalidae"	"mig"	"long"	639	376	902	10535	TRUE	""	"Piranga"	"Cardinalidae"	1	"Cardinalidae"	""	TRUE	0	0	0	0	"migratory"	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	""	1
"Piranga_rubra"	"real"	0.187790984479305	1	0.226175092144704	NA	0.5	0.0023185153426144	NA	0.5	0.0888293101807875	NA	7.34010773501143	0.376239912175279	0.623760087824721	0.327325617906196	"res"	"Cardinalidae"	"Cardinalidae"	"mig"	"short"	917	1080	754	10533	TRUE	""	"Piranga"	"Cardinalidae"	1	"Cardinalidae"	""	TRUE	0	0	0	0	"migratory"	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	""	1
